#! FIELDS time c1 c2 w.bias
219 -2.84328 0.79425 -5.39363
220 -0.280382 1.12429 -5.39816
221 -0.548266 -1.45564 -5.40268
222 -0.786221 -0.624476 -5.40717
223 -1.92627 1.28034 -5.41165
224 -1.35072 0.892562 -5.4161
225 -1.73479 0.997642 -5.42053
226 -1.42051 0.107569 -5.42495
227 -0.15684 0.683346 -5.42935
228 -1.47294 -0.0362381 -5.43372
229 -2.28917 -1.13831 -5.43808
230 -0.597661 -0.672525 -5.44242
231 -2.39309 0.921757 -5.44674
232 -1.56451 1.15808 -5.45104
233 -0.651425 1.27163 -5.45532
234 -0.479838 -0.602124 -5.45959
235 -1.29504 0.871472 -5.46383
236 -1.86426 1.08712 -5.46806
237 -1.11365 -0.232035 -5.47227
238 -2.26149 0.396171 -5.47646
239 -1.42523 1.61882 -5.48064
240 -1.93915 -0.262954 -5.4848
241 -0.104628 1.22361 -5.48894
242 -1.15256 -1.04727 -5.49306
243 -0.0247833 0.270169 -5.49717
244 -1.63828 1.01083 -5.50126
245 -1.42076 1.28622 -5.50533
246 0.754351 0.234278 -5.50939
247 -1.08127 -0.43516 -5.51343
248 1.07348 0.470723 -5.51745
249 -0.209948 -1.32008 -5.52146
250 -2.1026 -0.876603 -5.52545
251 -1.19988 -2.01756 -5.52943
252 -1.28928 -0.834607 -5.53339
253 -3.09451 1.45615 -5.53733
254 -3.30447 0.712288 -5.54126
255 -2.3373 -0.68816 -5.54518
256 -0.665891 0.364132 -5.54908
257 -1.00994 0.000506929 -5.55296
258 -1.64966 0.595665 -5.55683
259 -0.496464 0.409653 -5.56068
260 -2.08218 0.981052 -5.56452
261 0.284946 -1.66639 -5.56834
262 -0.0890314 -1.39306 -5.57215
263 -1.75027 1.88745 -5.57595
264 -1.09026 0.558336 -5.57973
265 -1.39307 -0.213569 -5.5835
266 0.100496 -1.45513 -5.58725
267 1.49326 2.61531 -5.59099
268 -0.696283 -0.228086 -5.59471
269 -2.50698 -0.417755 -5.59842
270 -1.07275 0.931512 -5.60212
271 0.504032 0.0791405 -5.6058
272 2.42596 0.910947 -5.60947
273 -1.03814 1.36478 -5.61313
274 0.435966 -0.34205 -5.61677
275 -1.82517 -0.0296173 -5.6204
276 -1.3625 1.38736 -5.62402
277 -1.74425 -0.221212 -5.62762
278 -1.61779 0.515634 -5.63121
279 -1.3958 1.49609 -5.63479
280 -1.78253 -1.29256 -5.63835
281 -0.92009 1.32412 -5.64191
282 -1.8108 2.01343 -5.64545
283 1.06853 -1.08112 -5.64897
284 -1.30502 -0.198062 -5.65249
285 -2.64751 -0.110948 -5.65599
286 -0.531003 1.65953 -5.65948
287 -1.29786 0.603386 -5.66296
288 -1.07304 0.980539 -5.66643
289 -2.83962 -0.416567 -5.66988
290 -0.711079 1.41862 -5.67332
291 -2.3912 -0.713787 -5.67675
292 -1.666 0.273738 -5.68017
293 -0.937932 2.22805 -5.68358
294 -1.46897 1.41375 -5.68698
295 -1.4427 0.02602 -5.69036
296 -1.01506 0.334131 -5.69373
297 -1.56466 1.05353 -5.69709
298 -0.54965 -0.150968 -5.70044
299 -0.909549 -0.523751 -5.70378
300 -1.66566 -1.03022 -5.70711
301 -0.0422512 0.0632213 -5.71043
302 -0.95412 1.54244 -5.71373
303 -1.19095 0.459391 -5.71703
304 -0.822583 -0.323479 -5.72031
305 -0.604501 2.16427 -5.72359
306 -1.68278 0.0929159 -5.72685
307 -1.48702 3.2474 -5.7301
308 -1.53138 0.711513 -5.73334
309 -0.555543 -0.700675 -5.73657
310 -0.799914 1.35398 -5.73979
311 0.867759 1.4591 -5.743
312 -2.94002 0.459823 -5.7462
313 0.00361238 0.500053 -5.74939
314 -1.5561 1.25643 -5.75257
315 -1.79405 0.322054 -5.75574
316 -1.55595 0.622678 -5.7589
317 -1.58598 1.27621 -5.76205
318 -1.0281 0.224862 -5.76519
319 -0.13145 -2.3639 -5.76832
320 -1.36822 -0.684862 -5.77144
321 -0.336815 -0.500882 -5.77455
322 -0.971385 0.687411 -5.77765
323 -2.44944 0.462732 -5.78074
324 -1.72697 1.09605 -5.78383
325 -1.2362 -0.699592 -5.7869
326 -0.42439 2.03978 -5.78996
327 0.416707 -0.615138 -5.79301
328 -0.302589 -0.659115 -5.79606
329 -1.09122 1.07506 -5.79909
330 -0.880873 0.235697 -5.80212
331 -2.14489 1.21976 -5.80513
332 -1.04961 2.62935 -5.80814
333 -1.28545 -1.06217 -5.81114
334 -0.647642 1.67378 -5.81413
335 -1.67391 0.622395 -5.81711
336 -0.410414 -0.344811 -5.82008
337 -1.16302 1.47318 -5.82305
338 -1.91169 1.86792 -5.826
339 -1.27635 -0.419307 -5.82895
340 -0.741144 -0.395787 -5.83188
341 -0.936485 -0.517399 -5.83481
342 -1.14554 0.0824316 -5.83773
343 -0.473249 1.39451 -5.84064
344 -1.51793 2.72048 -5.84354
345 -1.20936 -1.41661 -5.84644
346 -0.676497 0.951424 -5.84932
347 -0.827663 0.161992 -5.8522
348 -1.64319 1.31241 -5.85507
349 -1.56716 1.34832 -5.85793
350 -0.688746 1.04104 -5.86079
351 -1.80765 -0.661953 -5.86363
352 -1.57145 -0.912353 -5.86647
353 -1.66664 1.05083 -5.8693
354 -1.76583 0.556705 -5.87212
355 -1.04512 0.501738 -5.87493
356 -0.716011 -0.937785 -5.87774
357 -1.91888 2.08521 -5.88053
358 0.358035 -0.362016 -5.88332
359 -1.07136 -1.49842 -5.8861
360 -0.477437 -0.929848 -5.88888
361 -0.605456 0.639902 -5.89164
362 -1.82298 0.609088 -5.8944
363 -0.585347 0.177265 -5.89715
364 -1.60548 0.94464 -5.8999
365 0.237576 -0.617291 -5.90263
366 -0.694512 0.224429 -5.90536
367 -1.30197 1.40783 -5.90808
368 -2.02726 0.176621 -5.9108
369 -3.08022 -0.716696 -5.9135
370 -0.640894 0.0532508 -5.9162
371 0.00685017 0.479505 -5.91889
372 -0.600624 -1.03221 -5.92158
373 -1.64225 -2.73305 -5.92426
374 0.537198 1.39676 -5.92693
375 -3.13968 -0.617678 -5.92959
376 -2.59937 0.57676 -5.93225
377 -3.89177 -0.0733367 -5.93489
378 -2.91464 1.15012 -5.93754
379 -0.477842 -0.838736 -5.94017
380 -0.708192 0.0629419 -5.9428
381 -0.561559 0.093696 -5.94542
382 -1.38204 -0.888751 -5.94803
383 -1.49331 1.35531 -5.95064
384 -0.729478 2.0939 -5.95324
385 0.721974 -0.178813 -5.95584
386 -1.046 -1.61617 -5.95842
387 -0.411259 0.466469 -5.96101
388 -1.31209 -0.166785 -5.96358
389 0.850719 -0.464281 -5.96615
390 -0.503557 1.22367 -5.96871
391 -0.469189 -0.821822 -5.97126
392 -0.0640019 1.35222 -5.97381
393 -0.541944 -0.275957 -5.97635
394 -1.37229 1.12055 -5.97889
395 -1.266 -0.218256 -5.98141
396 -2.54928 -0.956867 -5.98394
397 -1.79673 0.657029 -5.98645
398 -2.67443 1.4024 -5.98896
399 -2.30252 -1.2028 -5.99146
400 -1.02475 -0.552923 -5.99396
401 -0.812179 0.775713 -5.99645
402 -2.07036 -1.09888 -5.99894
403 -0.615674 -0.941864 -6.00141
404 -2.46121 -2.78683 -6.00389
405 -0.792894 0.632698 -6.00635
406 -0.892084 0.225099 -6.00881
407 -0.522898 0.0121622 -6.01127
408 -1.32602 1.02083 -6.01372
409 -1.23237 -0.255565 -6.01616
410 -1.21287 0.68228 -6.01859
411 -1.15484 0.80507 -6.02102
412 0.470182 -0.239228 -6.02345
413 -0.989579 -0.310826 -6.02587
414 -0.0124102 -0.643543 -6.02828
415 -2.06953 0.365945 -6.03069
416 0.400688 -1.2535 -6.03309
417 -0.570623 -1.22304 -6.03548
418 -0.430668 0.217791 -6.03787
419 -0.0678961 -0.856323 -6.04025
420 0.0777861 0.260563 -6.04263
421 -1.90345 -0.63723 -6.04501
422 -1.95125 0.861624 -6.04737
423 -3.54646 -0.00258499 -6.04973
424 -1.62645 1.59486 -6.05209
425 -2.12271 -0.63801 -6.05444
426 -1.13611 0.780978 -6.05678
427 -1.33104 -1.06948 -6.05912
428 -0.481241 0.494236 -6.06146
429 -1.75723 -1.28196 -6.06379
430 -1.8351 -0.199032 -6.06611
431 -0.216503 0.86392 -6.06843
432 -0.765652 0.919053 -6.07074
433 -0.335483 -0.564615 -6.07304
434 0.54734 -1.47218 -6.07535
435 -1.21949 0.833026 -6.07764
436 0.189565 -0.187904 -6.07993
437 -0.777995 -1.3912 -6.08222
438 -0.771967 -0.841163 -6.0845
439 -0.109492 0.873724 -6.08677
440 0.514795 -0.259635 -6.08904
441 -1.62274 0.0413038 -6.09131
442 -0.393211 -0.843972 -6.09357
443 -0.389496 0.390007 -6.09582
444 -0.58186 0.284958 -6.09807
445 -0.457321 0.243294 -6.10032
446 -0.654665 -0.0789345 -6.10256
447 -1.68474 0.695495 -6.10479
448 -1.78075 -0.646431 -6.10702
449 -1.43675 0.063242 -6.10925
450 -2.77585 -1.49106 -6.11147
451 -2.0604 0.481129 -6.11368
452 -1.39547 -0.541916 -6.11589
453 -0.99366 0.0196674 -6.1181
454 -0.883026 1.35154 -6.1203
455 -1.66497 -0.929116 -6.12249
456 -0.643838 1.9113 -6.12468
457 -3.42291 0.281335 -6.12687
458 -0.760981 1.43408 -6.12905
459 -2.77039 -1.37435 -6.13123
460 -1.22091 -0.62975 -6.1334
461 -1.24262 0.904771 -6.13556
462 -0.605549 1.34195 -6.13773
463 -2.23096 0.730813 -6.13988
464 -1.24017 1.15224 -6.14204
465 -0.744068 -1.08924 -6.14419
466 -2.07175 0.849783 -6.14633
467 0.0291513 -0.0988878 -6.14847
468 -0.239311 -1.20529 -6.1506
469 -3.03734 0.222169 -6.15273
470 -2.28109 0.165596 -6.15486
471 -2.52089 0.381307 -6.15698
472 -0.966578 -1.53777 -6.1591
473 -0.447109 0.115551 -6.16121
474 0.764684 1.29091 -6.16331
475 -2.98717 -0.265283 -6.16542
476 -0.656692 0.1219 -6.16752
477 -2.52653 -0.733757 -6.16961
478 -1.72382 1.56834 -6.1717
479 -1.49446 0.191524 -6.17379
480 -1.41099 0.866419 -6.17587
481 -1.8278 0.248741 -6.17794
482 -1.5783 0.707505 -6.18002
483 -0.949485 -0.563378 -6.18208
484 -0.773106 -0.00992673 -6.18415
485 -3.07295 0.0953184 -6.18621
486 -1.73976 0.339805 -6.18826
487 -1.52682 -0.914951 -6.19032
488 0.889464 -0.531133 -6.19236
489 -1.14612 0.207902 -6.19441
490 -0.941559 1.35927 -6.19644
491 -1.33126 -0.0440124 -6.19848
492 0.120989 -1.86825 -6.20051
493 -1.56207 1.26642 -6.20254
494 -1.70747 -0.0130819 -6.20456
495 -2.12973 0.713918 -6.20658
496 -1.60656 0.133544 -6.20859
497 -1.55211 0.946842 -6.2106
498 -2.24343 -0.572914 -6.21261
499 0.407517 -1.72229 -6.21461
500 -0.74731 2.26354 -6.21661
501 -1.31387 0.853702 -6.2186
502 -2.46882 -1.1919 -6.22059
503 -1.04012 -0.712457 -6.22258
504 -1.02979 0.621559 -6.22456
505 -1.71732 0.135037 -6.22654
506 -0.314971 0.0816395 -6.22851
507 -3.25676 1.91291 -6.23048
508 -0.88498 0.00306215 -6.23245
509 -1.72426 -0.0653877 -6.23441
510 -0.871005 -0.802461 -6.23637
511 -0.911018 0.591823 -6.23832
512 -3.09345 1.59859 -6.24028
513 -1.01287 0.608473 -6.24222
514 1.22752 1.56072 -6.24417
515 -1.75188 0.354779 -6.24611
516 -2.24352 -0.630413 -6.24804
517 -0.962791 0.513484 -6.24998
518 -0.638828 -0.28372 -6.2519
519 0.0727931 -1.23141 -6.25383
520 0.216881 -2.43888 -6.25575
521 -1.56729 -1.29446 -6.25767
522 -0.735487 0.143946 -6.25958
523 -0.868207 0.430793 -6.26149
524 -0.73307 0.216608 -6.2634
525 -1.0315 0.719689 -6.2653
526 -1.29525 0.339786 -6.2672
527 -2.68202 1.62032 -6.2691
528 -1.96273 0.904312 -6.27099
529 -1.87078 0.517067 -6.27288
530 -1.85753 3.01608 -6.27476
531 -0.896924 0.642519 -6.27664
532 -1.17892 1.21644 -6.27852
533 -0.992249 1.62721 -6.2804
534 -1.74422 0.744956 -6.28227
535 -1.12674 -0.463696 -6.28413
536 0.497612 -0.0110803 -6.286
537 -0.176073 -0.891419 -6.28786
538 0.300817 0.00552737 -6.28972
539 -0.0192477 -0.585903 -6.29157
540 -0.657487 0.111843 -6.29342
541 -0.628645 1.40346 -6.29527
542 -0.339016 -0.402426 -6.29711
543 -0.625551 0.250857 -6.29895
544 0.19403 0.641988 -6.30079
545 -1.06866 -1.21386 -6.30262
546 -0.312775 0.369069 -6.30445
547 -0.650313 -0.0451866 -6.30628
548 0.632802 -0.234881 -6.3081
549 -0.818714 -1.07631 -6.30992
550 -1.36931 -1.54971 -6.31173
551 -1.99158 0.835038 -6.31355
552 -3.39032 -0.319752 -6.31536
553 -2.84396 -1.68655 -6.31716
554 -3.34012 1.11899 -6.31897
555 -2.3159 -1.53003 -6.32077
556 -0.691767 2.51532 -6.32257
557 -3.00806 1.40899 -6.32436
558 -1.02244 -2.11832 -6.32615
559 -1.86032 0.603957 -6.32794
560 -0.3356 0.661095 -6.32972
561 -1.71794 -0.308157 -6.3315
562 -2.29445 -0.72148 -6.33328
563 0.0188071 -1.53958 -6.33505
564 -0.873244 2.05735 -6.33683
565 -0.947194 1.91667 -6.33859
566 0.184414 1.04316 -6.34036
567 -3.04398 1.01815 -6.34212
568 -1.01699 -0.605461 -6.34388
569 -0.330831 1.31676 -6.34564
570 -0.357556 1.84587 -6.34739
571 -0.859984 3.10901 -6.34914
572 -1.0593 1.0404 -6.35089
573 -2.14539 1.41279 -6.35263
574 -1.49511 -0.0749492 -6.35437
575 -1.07582 0.321884 -6.35611
576 -1.14707 0.934085 -6.35784
577 0.0596229 1.05162 -6.35957
578 -0.617122 1.06894 -6.3613
579 -1.59088 1.54811 -6.36303
580 0.142439 0.35145 -6.36475
581 -1.76741 -0.0315577 -6.36647
582 -2.60459 -0.118552 -6.36819
583 -2.43441 0.850195 -6.3699
584 -2.59023 0.651574 -6.37161
585 -0.459605 1.22785 -6.37332
586 -1.26111 0.333943 -6.37502
587 -2.12198 -0.0342859 -6.37673
588 -0.308487 -0.650483 -6.37843
589 -0.344649 0.288367 -6.38012
590 -1.72327 1.95907 -6.38182
591 -0.847912 1.19809 -6.38351
592 -0.341926 1.48898 -6.38519
593 -2.26794 0.410828 -6.38688
594 -0.842475 0.363702 -6.38856
595 -1.64009 -0.855255 -6.39024
596 -0.765856 -0.770429 -6.39192
597 -1.11171 -0.372518 -6.39359
598 -0.783765 -0.296632 -6.39526
599 -1.98335 0.220239 -6.39693
600 -1.53002 -1.11861 -6.39859
601 0.195151 0.787895 -6.40026
602 -0.236517 -1.02951 -6.40192
603 -2.69199 0.0718225 -6.40357
604 -2.77443 0.942412 -6.40523
605 -0.209888 -0.446597 -6.40688
606 -2.12641 1.48301 -6.40853
607 -2.66864 1.07722 -6.41017
608 -1.41154 -1.87764 -6.41182
609 -0.784178 -0.0604017 -6.41346
610 -2.25469 -1.60078 -6.4151
611 -3.78127 1.00971 -6.41673
612 0.120715 0.256479 -6.41836
613 -3.77711 -0.369891 -6.41999
614 0.257331 1.13788 -6.42162
615 0.0739387 0.208511 -6.42325
616 -2.00304 0.173319 -6.42487
617 -0.246078 -0.988617 -6.42649
618 0.454475 -0.661143 -6.42811
619 -3.07758 1.39571 -6.42972
620 -3.62166 0.884889 -6.43133
621 -1.44979 0.0770967 -6.43294
622 -1.76678 2.84529 -6.43455
623 -1.78216 -0.417574 -6.43615
624 -2.22355 1.4039 -6.43775
625 -0.0572054 0.307702 -6.43935
626 -2.50389 1.5452 -6.44095
627 -0.952227 -1.06849 -6.44254
628 -2.82373 -1.22967 -6.44413
629 -0.395282 1.12688 -6.44572
630 -1.42246 2.18535 -6.44731
631 -2.13669 1.89851 -6.44889
632 0.478534 0.30499 -6.45047
633 -1.97053 -0.351453 -6.45205
634 -0.0353318 1.47683 -6.45362
635 -1.26051 0.682616 -6.4552
636 -0.499662 0.708602 -6.45677
637 -2.95073 1.38277 -6.45834
638 -2.08227 1.19324 -6.4599
639 -0.475852 0.304365 -6.46147
640 -0.4693 1.03427 -6.46303
641 -1.46533 0.996473 -6.46459
642 -1.57563 0.773435 -6.46614
643 -0.270097 0.0632234 -6.4677
644 -1.79967 0.893556 -6.46925
645 -3.34322 -0.630288 -6.4708
646 -2.09798 -1.66215 -6.47235
647 -0.203573 -1.12333 -6.47389
648 -1.40464 -0.651733 -6.47543
649 0.170251 1.63352 -6.47697
650 -2.43754 0.325581 -6.47851
651 0.121076 -1.01267 -6.48004
652 -1.92636 1.49517 -6.48158
653 -3.0285 -0.0247139 -6.48311
654 -1.1188 1.01651 -6.48464
655 -0.557919 1.66132 -6.48616
656 -2.925 1.16524 -6.48768
657 -1.74682 0.157532 -6.4892
658 0.896029 0.502526 -6.49072
659 -1.67559 -0.403923 -6.49224
660 -2.53664 -1.88298 -6.49375
661 -0.812456 -0.508808 -6.49527
662 -2.37127 0.0183447 -6.49677
663 -0.374679 -1.04638 -6.49828
664 -0.0742816 0.477118 -6.49979
665 -2.48451 -0.0746021 -6.50129
666 -1.28562 0.840308 -6.50279
667 -0.83084 -1.6321 -6.50429
668 -2.01289 0.216368 -6.50578
669 -1.46344 -0.241601 -6.50728
670 0.127713 0.587783 -6.50877
671 -1.98158 -2.14475 -6.51026
672 -1.73112 -1.1922 -6.51175
673 -1.24935 2.40727 -6.51323
674 -0.920767 0.771053 -6.51471
675 -2.38396 0.912375 -6.51619
676 -2.36215 0.334195 -6.51767
677 -0.754585 -0.0270953 -6.51915
678 -2.77836 1.21693 -6.52062
679 -1.37057 1.53434 -6.52209
680 -4.58931 0.263443 -6.52356
681 -0.32922 1.0179 -6.52503
682 -3.27723 0.79565 -6.52649
683 -1.99936 0.941929 -6.52796
684 0.219975 1.07601 -6.52942
685 -0.524659 1.96487 -6.53088
686 -2.28905 0.287764 -6.53233
687 -1.8621 -0.336807 -6.53379
688 -0.388148 0.407839 -6.53524
689 -2.13511 -0.67767 -6.53669
690 -0.928144 -0.000824552 -6.53814
691 -1.8368 -0.404784 -6.53959
692 0.101984 -0.231637 -6.54103
693 -2.24832 1.69749 -6.54247
694 -1.70511 0.632055 -6.54391
695 -0.974852 -1.49103 -6.54535
696 -0.127512 1.73017 -6.54679
697 -1.84191 -0.281133 -6.54822
698 -2.50864 1.23084 -6.54965
699 -0.574528 1.594 -6.55108
700 -1.67185 1.16084 -6.55251
701 -1.5156 -0.232709 -6.55393
702 -1.47203 0.727709 -6.55536
703 -1.30044 -2.61972 -6.55678
704 -0.616501 -0.958699 -6.5582
705 -0.721338 -0.782255 -6.55962
706 -1.58213 -0.643583 -6.56103
707 -1.87303 1.87053 -6.56244
708 -0.716921 0.912606 -6.56386
709 -1.49225 -0.417023 -6.56526
710 -0.716412 1.7853 -6.56667
711 -0.248127 -1.35907 -6.56808
712 -2.07252 0.693047 -6.56948
713 0.765901 1.46831 -6.57088
714 0.498043 0.72692 -6.57228
715 -1.87897 0.275147 -6.57368
716 -1.3371 0.534948 -6.57508
717 -2.30338 0.726662 -6.57647
718 -0.556915 2.87477 -6.57786
719 -0.60931 1.03883 -6.57925
